state,state_name,population,region,mmwr_year,mmwr_week,cases,tests,hosp,deaths_underlying_cause,deaths_multiple_causes,deaths_prov,series_complete,booster,bivalent
IN,Indiana,6785528,5,2021,38,23439,13064803,1667,312,335,335,3333676,56467,0
IN,Indiana,6785528,5,2021,39,18875,13354696,1448,284,303,303,3361749,136096,0
IN,Indiana,6785528,5,2021,40,17747,13593729,1295,250,276,276,3383897,196321,0
IN,Indiana,6785528,5,2021,41,15247,13835406,1140,221,248,248,3405761,247365,0
IN,Indiana,6785528,5,2021,42,12506,14053792,1040,206,225,225,3424883,305296,0
IN,Indiana,6785528,5,2021,43,11288,14264887,964,169,192,192,3441720,425714,0
IN,Indiana,6785528,5,2021,44,11547,14467955,911,179,203,203,3457863,535337,0
IN,Indiana,6785528,5,2021,45,14259,14667353,1106,180,197,197,3470698,617184,0
IN,Indiana,6785528,5,2021,46,18193,14884352,1397,182,201,201,3485967,742049,0
IN,Indiana,6785528,5,2021,47,22697,15111916,1735,217,244,244,3494451,803046,0
IN,Indiana,6785528,5,2021,48,22701,15276538,2202,281,301,301,3530077,952590,0
IN,Indiana,6785528,5,2021,49,32962,15579287,2467,363,400,400,3563154,1089824,0
IN,Indiana,6785528,5,2021,50,30804,15861643,2475,402,432,432,3582594,1215782,0
IN,Indiana,6785528,5,2021,51,29971,NA,2424,430,471,471,3593183,1290040,0
IN,Indiana,6785528,5,2021,52,33993,NA,2602,446,485,485,3607813,1358758,0
IN,Indiana,6785528,5,2022,1,64561,NA,3090,421,473,473,3630828,1455113,0
IN,Indiana,6785528,5,2022,2,94094,NA,3157,520,584,584,3648419,1536420,0
IN,Indiana,6785528,5,2022,3,96929,NA,3034,495,561,561,3663667,1591486,0
IN,Indiana,6785528,5,2022,4,84304,NA,2501,442,511,511,3683264,1628265,0
IN,Indiana,6785528,5,2022,5,61215,NA,2029,346,414,414,3697967,1646669,0
IN,Indiana,6785528,5,2022,6,19106,NA,1570,299,349,349,3716817,1667353,0
IN,Indiana,6785528,5,2022,7,16171,NA,1012,257,307,307,3728625,1681532,0
IN,Indiana,6785528,5,2022,8,7329,NA,636,152,191,191,3738240,1696661,0
IN,Indiana,6785528,5,2022,9,4037,NA,454,104,139,139,3746752,1708781,0
IN,Indiana,6785528,5,2022,10,3329,NA,344,89,120,120,3754104,1718722,0
IN,Indiana,6785528,5,2022,11,1922,NA,258,43,65,65,3760199,1728742,0
IN,Indiana,6785528,5,2022,12,1746,NA,199,38,70,70,3765192,1738153,0
IN,Indiana,6785528,5,2022,13,1381,NA,195,35,47,47,3770112,1747208,0
IN,Indiana,6785528,5,2022,14,1200,NA,138,18,29,29,3775098,1755916,0
IN,Indiana,6785528,5,2022,15,1322,NA,171,20,31,31,3779999,1764342,0
IN,Indiana,6785528,5,2022,16,2171,NA,193,21,36,36,3784182,1771913,0
IN,Indiana,6785528,5,2022,17,5034,NA,241,21,32,32,3788523,1779183,0
IN,Indiana,6785528,5,2022,18,4615,NA,284,12,22,22,3792508,1785689,0
IN,Indiana,6785528,5,2022,19,5888,NA,348,19,34,34,3796238,1792521,0
IN,Indiana,6785528,5,2022,20,7222,NA,384,24,41,41,3800128,1799931,0
IN,Indiana,6785528,5,2022,21,9323,NA,445,22,32,32,3803486,1806902,0
IN,Indiana,6785528,5,2022,22,7753,NA,554,28,39,39,3806515,1812995,0
IN,Indiana,6785528,5,2022,23,9549,NA,464,33,38,38,3809822,1819937,0
IN,Indiana,6785528,5,2022,24,7986,NA,523,19,42,42,3812864,1825912,0
IN,Indiana,6785528,5,2022,25,8950,NA,540,33,44,44,3815786,1831751,0
IN,Indiana,6785528,5,2022,26,10127,NA,680,41,53,53,3818387,1836693,0
IN,Indiana,6785528,5,2022,27,10082,NA,690,25,37,37,3820201,1840047,0
IN,Indiana,6785528,5,2022,28,12342,NA,708,40,54,54,3822730,1845487,0
IN,Indiana,6785528,5,2022,29,12836,NA,830,44,67,67,3825782,1851678,0
IN,Indiana,6785528,5,2022,30,15853,NA,900,44,71,71,3828708,1857668,0
IN,Indiana,6785528,5,2022,31,14392,NA,927,48,76,76,3831229,1862537,0
IN,Indiana,6785528,5,2022,32,16343,NA,930,49,69,69,3833643,1866599,0
IN,Indiana,6785528,5,2022,33,13478,NA,901,53,80,80,3835749,1869900,0
IN,Indiana,6785528,5,2022,34,15018,NA,911,49,75,75,3837815,1872905,0
IN,Indiana,6785528,5,2022,35,13272,NA,835,51,74,74,3839445,1874881,262
IN,Indiana,6785528,5,2022,36,9430,NA,607,46,69,69,3841230,1876432,10576
IN,Indiana,6785528,5,2022,37,7334,NA,529,38,54,54,3844198,1880894,47876
IN,Indiana,6785528,5,2022,38,5299,NA,465,41,62,62,3847093,1886012,89161
IN,Indiana,6785528,5,2022,39,4131,NA,351,23,47,47,3851057,1894321,153031
IN,Indiana,6785528,5,2022,40,3652,NA,384,22,40,40,3854135,1901019,202861
IN,Indiana,6785528,5,2022,41,0,NA,358,26,40,40,3857764,1909048,262858
IN,Indiana,6785528,5,2022,42,7457,NA,411,29,53,53,3861693,1918555,332342
IN,Indiana,6785528,5,2022,43,4463,NA,455,39,56,56,3865119,1926581,389395
IN,Indiana,6785528,5,2022,44,5143,NA,505,43,62,62,3867995,1933896,437120
IN,Indiana,6785528,5,2022,45,5311,NA,491,46,55,55,3870742,1940157,474885
IN,Indiana,6785528,5,2022,46,5478,NA,465,30,47,47,3873244,1946186,511332
IN,Indiana,6785528,5,2022,47,5924,NA,565,39,52,52,3874405,1949004,527200
IN,Indiana,6785528,5,2022,48,6336,NA,756,45,63,63,3876540,1954145,557253
IN,Indiana,6785528,5,2022,49,11535,NA,841,56,75,75,3878430,1958669,582976
IN,Indiana,6785528,5,2022,50,9725,NA,852,61,81,81,3880275,1963063,608137
IN,Indiana,6785528,5,2022,51,9236,NA,858,76,99,99,3881619,1966663,626836
IN,Indiana,6785528,5,2022,52,6507,NA,927,75,107,107,3882818,1969433,640260
IN,Indiana,6785528,5,2023,1,9151,NA,781,63,88,88,3884228,1972769,656771
IN,Indiana,6785528,5,2023,2,6067,NA,581,45,65,65,3885551,1975661,670958
IN,Indiana,6785528,5,2023,3,2960,NA,507,39,60,60,3886378,1977500,679424
IN,Indiana,6785528,5,2023,4,4031,NA,449,30,45,45,3887551,1979570,688848
IN,Indiana,6785528,5,2023,5,4490,NA,402,28,47,47,3888412,1981061,694706
IN,Indiana,6785528,5,2023,6,4420,NA,455,22,43,43,3889091,1982519,700558
IN,Indiana,6785528,5,2023,7,4846,NA,453,21,38,38,3889925,1983987,706347
IN,Indiana,6785528,5,2023,8,4344,NA,429,21,41,41,3890718,1985372,711691
IN,Indiana,6785528,5,2023,9,4553,NA,417,26,36,36,3891485,1986730,716947
IN,Indiana,6785528,5,2023,10,3482,NA,399,26,39,39,3892215,1988012,721669
IN,Indiana,6785528,5,2023,11,3429,NA,314,30,50,50,3892879,1989170,725888
IN,Indiana,6785528,5,2023,12,3510,NA,316,22,37,37,3893407,1990109,729345
IN,Indiana,6785528,5,2023,13,2387,NA,281,24,32,32,3894007,1991158,733019
IN,Indiana,6785528,5,2023,14,2684,NA,268,12,24,24,3894528,1991969,736015
IN,Indiana,6785528,5,2023,15,2766,NA,240,19,28,28,3895054,1992787,738881
IN,Indiana,6785528,5,2023,16,2373,NA,200,22,34,34,3895534,1993622,742795
IN,Indiana,6785528,5,2023,17,4177,NA,154,12,16,16,3896001,1994528,748732
IN,Indiana,6785528,5,2023,18,2200,NA,180,NA,17,17,3896460,1995366,754844
IN,Indiana,6785528,5,2023,19,1696,NA,178,13,18,18,3896474,1995384,754959
IN,Indiana,6785528,5,2023,20,NA,NA,114,NA,16,16,NA,NA,NA
IN,Indiana,6785528,5,2023,21,NA,NA,118,NA,10,10,NA,NA,NA
IN,Indiana,6785528,5,2023,22,NA,NA,78,12,16,16,NA,NA,NA
IN,Indiana,6785528,5,2023,23,NA,NA,77,NA,16,16,NA,NA,NA
IN,Indiana,6785528,5,2023,24,NA,NA,57,10,18,18,NA,NA,NA
IN,Indiana,6785528,5,2023,25,NA,NA,54,NA,12,12,NA,NA,NA
IN,Indiana,6785528,5,2023,26,NA,NA,51,NA,11,11,NA,NA,NA
IN,Indiana,6785528,5,2023,27,NA,NA,65,NA,10,10,NA,NA,NA
IN,Indiana,6785528,5,2023,28,NA,NA,63,NA,NA,NA,NA,NA,NA
IN,Indiana,6785528,5,2023,29,NA,NA,95,NA,10,10,NA,NA,NA
IN,Indiana,6785528,5,2023,30,NA,NA,109,NA,12,12,NA,NA,NA
IN,Indiana,6785528,5,2023,31,NA,NA,129,NA,10,10,NA,NA,NA
IN,Indiana,6785528,5,2023,32,NA,NA,148,NA,11,11,NA,NA,NA
IN,Indiana,6785528,5,2023,33,NA,NA,194,12,15,15,NA,NA,NA
IN,Indiana,6785528,5,2023,34,NA,NA,263,12,14,15,NA,NA,NA
IN,Indiana,6785528,5,2023,35,NA,NA,291,NA,11,18,NA,NA,NA
IN,Indiana,6785528,5,2023,36,NA,NA,NA,NA,NA,26,NA,NA,NA
KS,Kansas,2937880,7,2020,4,0,NA,NA,0,0,0,NA,NA,NA
KS,Kansas,2937880,7,2020,5,0,NA,NA,0,0,0,NA,NA,NA
KS,Kansas,2937880,7,2020,6,0,NA,NA,0,0,0,NA,NA,NA
KS,Kansas,2937880,7,2020,7,0,NA,NA,0,0,0,NA,NA,NA
KS,Kansas,2937880,7,2020,8,0,NA,NA,0,0,0,NA,NA,NA
KS,Kansas,2937880,7,2020,9,0,NA,NA,0,0,0,NA,NA,NA
KS,Kansas,2937880,7,2020,10,0,NA,NA,0,0,0,NA,NA,NA
KS,Kansas,2937880,7,2020,11,1,12,NA,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2020,12,19,143,NA,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2020,13,113,481,NA,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2020,14,351,4513,NA,20,21,21,NA,NA,NA
KS,Kansas,2937880,7,2020,15,563,8223,NA,33,37,37,NA,NA,NA
KS,Kansas,2937880,7,2020,16,454,13253,NA,38,42,42,NA,NA,NA
KS,Kansas,2937880,7,2020,17,816,18130,NA,20,22,22,NA,NA,NA
KS,Kansas,2937880,7,2020,18,1464,26227,NA,22,26,26,NA,NA,NA
KS,Kansas,2937880,7,2020,19,2003,36778,NA,27,34,34,NA,NA,NA
KS,Kansas,2937880,7,2020,20,1616,52505,NA,23,27,27,NA,NA,NA
KS,Kansas,2937880,7,2020,21,1024,61592,NA,NA,10,10,NA,NA,NA
KS,Kansas,2937880,7,2020,22,776,76434,NA,14,14,14,NA,NA,NA
KS,Kansas,2937880,7,2020,23,740,94949,NA,16,18,18,NA,NA,NA
KS,Kansas,2937880,7,2020,24,636,113653,NA,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2020,25,880,129152,NA,18,20,20,NA,NA,NA
KS,Kansas,2937880,7,2020,26,1254,147649,NA,16,17,17,NA,NA,NA
KS,Kansas,2937880,7,2020,27,1866,167859,NA,12,12,12,NA,NA,NA
KS,Kansas,2937880,7,2020,28,2724,191561,NA,13,16,16,NA,NA,NA
KS,Kansas,2937880,7,2020,29,2998,217779,NA,19,24,24,NA,NA,NA
KS,Kansas,2937880,7,2020,30,3132,249353,NA,32,35,35,NA,NA,NA
KS,Kansas,2937880,7,2020,31,3062,277967,NA,39,40,40,NA,NA,NA
KS,Kansas,2937880,7,2020,32,2689,292507,166,31,37,37,NA,NA,NA
KS,Kansas,2937880,7,2020,33,2806,316512,167,38,40,40,NA,NA,NA
KS,Kansas,2937880,7,2020,34,3314,343043,186,34,40,40,NA,NA,NA
KS,Kansas,2937880,7,2020,35,4411,366315,214,45,51,51,NA,NA,NA
KS,Kansas,2937880,7,2020,36,3946,403147,266,36,39,39,NA,NA,NA
KS,Kansas,2937880,7,2020,37,3512,427205,256,47,56,56,NA,NA,NA
KS,Kansas,2937880,7,2020,38,3249,448930,241,48,51,51,NA,NA,NA
KS,Kansas,2937880,7,2020,39,5890,474749,253,52,57,57,NA,NA,NA
KS,Kansas,2937880,7,2020,40,4533,502770,301,65,69,69,NA,NA,NA
KS,Kansas,2937880,7,2020,41,4169,531117,463,80,84,84,NA,NA,NA
KS,Kansas,2937880,7,2020,42,5299,560189,523,91,98,98,NA,NA,NA
KS,Kansas,2937880,7,2020,43,5527,589189,495,109,119,119,NA,NA,NA
KS,Kansas,2937880,7,2020,44,7240,616262,619,85,89,89,NA,NA,NA
KS,Kansas,2937880,7,2020,45,10169,642782,812,125,140,140,NA,NA,NA
KS,Kansas,2937880,7,2020,46,16905,676320,1080,154,160,160,NA,NA,NA
KS,Kansas,2937880,7,2020,47,19582,706787,1252,224,239,239,NA,NA,NA
KS,Kansas,2937880,7,2020,48,19333,763893,1189,259,280,280,NA,NA,NA
KS,Kansas,2937880,7,2020,49,14608,812424,1182,289,311,311,NA,NA,NA
KS,Kansas,2937880,7,2020,50,17809,845186,1179,303,330,330,NA,NA,NA
KS,Kansas,2937880,7,2020,51,15020,890717,1092,292,318,318,24,0,0
KS,Kansas,2937880,7,2020,52,15120,930806,968,260,288,288,43,0,0
KS,Kansas,2937880,7,2020,53,12451,962204,976,235,250,250,166,0,0
KS,Kansas,2937880,7,2021,1,14134,1012506,957,231,258,258,20281,0,0
KS,Kansas,2937880,7,2021,2,14986,1051207,964,198,217,217,27743,0,0
KS,Kansas,2937880,7,2021,3,11344,1100365,788,165,191,191,42418,0,0
KS,Kansas,2937880,7,2021,4,9281,1137411,594,143,164,164,71647,0,0
KS,Kansas,2937880,7,2021,5,6468,1168723,500,87,107,107,112896,0,0
KS,Kansas,2937880,7,2021,6,5936,1197053,403,60,78,78,153482,0,0
KS,Kansas,2937880,7,2021,7,3828,1217589,334,56,65,65,200517,0,0
KS,Kansas,2937880,7,2021,8,4088,1238423,308,46,53,53,262876,0,0
KS,Kansas,2937880,7,2021,9,2248,1254463,214,27,33,33,324386,0,0
KS,Kansas,2937880,7,2021,10,2074,1270547,184,25,30,30,400549,0,0
KS,Kansas,2937880,7,2021,11,1542,1285314,157,14,22,22,469890,0,0
KS,Kansas,2937880,7,2021,12,1425,1298420,156,20,28,28,560168,0,0
KS,Kansas,2937880,7,2021,13,1407,1310866,145,19,27,27,663261,0,0
KS,Kansas,2937880,7,2021,14,1388,1323532,150,10,17,17,781819,0,0
KS,Kansas,2937880,7,2021,15,1539,1335069,165,14,19,19,890999,0,0
KS,Kansas,2937880,7,2021,16,1487,1348960,172,16,19,19,997499,0,0
KS,Kansas,2937880,7,2021,17,1604,1362304,208,21,22,22,1090319,0,0
KS,Kansas,2937880,7,2021,18,1546,1374998,180,11,14,14,1154440,0,0
KS,Kansas,2937880,7,2021,19,1249,1385928,135,17,20,20,1198490,0,0
KS,Kansas,2937880,7,2021,20,1213,1395933,156,22,25,25,1231539,0,0
KS,Kansas,2937880,7,2021,21,1124,1405615,151,10,13,13,1255661,0,0
KS,Kansas,2937880,7,2021,22,849,1414194,108,12,14,14,1281046,0,0
KS,Kansas,2937880,7,2021,23,924,1421009,107,11,14,14,1312995,0,0
KS,Kansas,2937880,7,2021,24,804,1429195,135,NA,NA,NA,1335258,0,0
KS,Kansas,2937880,7,2021,25,784,1436485,115,11,11,11,1352323,0,0
KS,Kansas,2937880,7,2021,26,1052,1443701,112,22,24,24,1367004,0,0
KS,Kansas,2937880,7,2021,27,1451,1450902,165,22,23,23,1378761,0,0
KS,Kansas,2937880,7,2021,28,1582,1458964,295,14,17,17,1390394,0,0
KS,Kansas,2937880,7,2021,29,2946,1470084,360,24,29,29,1402777,0,0
KS,Kansas,2937880,7,2021,30,4778,1482618,466,46,48,48,1415770,0,0
KS,Kansas,2937880,7,2021,31,4346,1499427,566,81,89,89,1430710,0,0
KS,Kansas,2937880,7,2021,32,11780,1529696,661,77,83,83,1450034,366,0
KS,Kansas,2937880,7,2021,33,7434,1551046,717,82,86,86,1472437,6302,0
KS,Kansas,2937880,7,2021,34,9951,1572017,697,104,107,107,1496839,10955,0
KS,Kansas,2937880,7,2021,35,10807,1600222,693,103,110,110,1519285,15372,0
KS,Kansas,2937880,7,2021,36,9696,1636900,726,104,113,113,1537430,18353,0
KS,Kansas,2937880,7,2021,37,10804,1668695,651,100,109,109,1556885,21087,0
KS,Kansas,2937880,7,2021,38,8253,1701842,603,107,116,116,1574916,27588,0
KS,Kansas,2937880,7,2021,39,6919,1728906,529,84,91,91,1589581,56047,0
KS,Kansas,2937880,7,2021,40,6536,1753093,450,74,80,80,1602131,83528,0
KS,Kansas,2937880,7,2021,41,5966,1773187,456,62,68,68,1612888,108056,0
KS,Kansas,2937880,7,2021,42,5519,1792319,407,75,81,81,1622542,137340,0
KS,Kansas,2937880,7,2021,43,5850,1810571,393,60,65,65,1632604,195730,0
KS,Kansas,2937880,7,2021,44,5433,1828142,393,76,80,80,1642522,256088,0
KS,Kansas,2937880,7,2021,45,6820,1845310,466,54,66,66,1651375,307490,0
KS,Kansas,2937880,7,2021,46,7820,1865569,520,83,90,90,1660962,366614,0
KS,Kansas,2937880,7,2021,47,8271,1886827,565,68,78,78,1669856,404867,0
KS,Kansas,2937880,7,2021,48,8693,1899506,690,83,93,93,1692883,465254,0
KS,Kansas,2937880,7,2021,49,12422,1926063,739,114,119,119,1711220,516570,0
KS,Kansas,2937880,7,2021,50,11153,1950402,711,125,133,133,1723971,562715,0
KS,Kansas,2937880,7,2021,51,12146,NA,732,113,122,122,1732888,601024,0
KS,Kansas,2937880,7,2021,52,14113,NA,861,166,174,174,1742542,635248,0
KS,Kansas,2937880,7,2022,1,30068,NA,1027,151,172,172,1753592,671509,0
KS,Kansas,2937880,7,2022,2,31867,NA,1222,213,232,232,1762683,706675,0
KS,Kansas,2937880,7,2022,3,79148,NA,1324,194,221,221,1770956,730773,0
KS,Kansas,2937880,7,2022,4,49072,NA,1208,192,219,219,1779696,747752,0
KS,Kansas,2937880,7,2022,5,28962,NA,901,164,187,187,1786747,757552,0
KS,Kansas,2937880,7,2022,6,10071,NA,705,149,167,167,1794207,767151,0
KS,Kansas,2937880,7,2022,7,11679,NA,512,105,123,123,1799044,773149,0
KS,Kansas,2937880,7,2022,8,3509,NA,393,66,82,82,1803400,779205,0
KS,Kansas,2937880,7,2022,9,2593,NA,266,49,67,67,1806731,784052,0
KS,Kansas,2937880,7,2022,10,1361,NA,175,37,49,49,1809459,787694,0
KS,Kansas,2937880,7,2022,11,821,NA,163,14,23,23,1811898,791772,0
KS,Kansas,2937880,7,2022,12,532,NA,123,20,26,26,1813953,794935,0
KS,Kansas,2937880,7,2022,13,492,NA,113,16,19,19,1816740,798995,0
KS,Kansas,2937880,7,2022,14,242,NA,106,12,17,17,1819893,802862,0
KS,Kansas,2937880,7,2022,15,948,NA,82,NA,NA,NA,1822901,806821,0
KS,Kansas,2937880,7,2022,16,1274,NA,65,NA,10,10,1825681,810357,0
KS,Kansas,2937880,7,2022,17,1408,NA,73,NA,NA,NA,1828198,813991,0
KS,Kansas,2937880,7,2022,18,1585,NA,52,10,13,13,1830531,817197,0
KS,Kansas,2937880,7,2022,19,1877,NA,116,NA,10,10,1832812,820378,0
KS,Kansas,2937880,7,2022,20,5466,NA,115,NA,NA,NA,1835022,823896,0
KS,Kansas,2937880,7,2022,21,3133,NA,151,10,14,14,1837293,828306,0
KS,Kansas,2937880,7,2022,22,3217,NA,145,11,14,14,1839048,831503,0
KS,Kansas,2937880,7,2022,23,4666,NA,158,14,16,16,1840726,834813,0
KS,Kansas,2937880,7,2022,24,3985,NA,195,NA,NA,NA,1842378,837675,0
KS,Kansas,2937880,7,2022,25,4103,NA,213,13,18,18,1843908,840439,0
KS,Kansas,2937880,7,2022,26,5072,NA,258,11,17,17,1845389,843229,0
KS,Kansas,2937880,7,2022,27,5390,NA,297,20,24,24,1846785,845628,0
KS,Kansas,2937880,7,2022,28,7394,NA,360,17,24,24,1848709,849187,0
KS,Kansas,2937880,7,2022,29,7641,NA,378,12,14,14,1850876,853250,0
KS,Kansas,2937880,7,2022,30,7510,NA,365,15,21,21,1852939,857123,0
KS,Kansas,2937880,7,2022,31,6715,NA,326,28,40,40,1854783,860535,0
KS,Kansas,2937880,7,2022,32,6579,NA,325,19,25,25,1856598,863768,0
KS,Kansas,2937880,7,2022,33,5421,NA,261,14,23,23,1858111,865887,0
KS,Kansas,2937880,7,2022,34,5095,NA,300,22,30,30,1859356,867473,0
KS,Kansas,2937880,7,2022,35,5737,NA,251,21,27,27,1860453,868498,191
KS,Kansas,2937880,7,2022,36,4547,NA,234,12,16,16,1862566,869884,8871
KS,Kansas,2937880,7,2022,37,4002,NA,236,16,21,21,1865146,872697,29327
KS,Kansas,2937880,7,2022,38,2812,NA,243,11,21,21,1868408,876464,58656
KS,Kansas,2937880,7,2022,39,2593,NA,170,18,24,24,1871428,880806,91573
KS,Kansas,2937880,7,2022,40,1644,NA,165,NA,17,17,1874605,885516,127835
KS,Kansas,2937880,7,2022,41,2947,NA,178,12,19,19,1877836,890480,166174
KS,Kansas,2937880,7,2022,42,1912,NA,185,17,23,23,1881264,895816,204982
KS,Kansas,2937880,7,2022,43,2123,NA,242,12,19,19,1884642,901467,245137
KS,Kansas,2937880,7,2022,44,2385,NA,190,10,20,20,1887358,906411,277288
KS,Kansas,2937880,7,2022,45,2725,NA,223,NA,17,17,1889888,910666,304431
KS,Kansas,2937880,7,2022,46,2582,NA,193,NA,15,15,1892338,914621,329464
KS,Kansas,2937880,7,2022,47,3070,NA,245,22,27,27,1893676,917037,343288
KS,Kansas,2937880,7,2022,48,3588,NA,324,24,31,31,1895487,919849,360328
KS,Kansas,2937880,7,2022,49,4252,NA,366,27,32,32,1897212,922610,376965
KS,Kansas,2937880,7,2022,50,4128,NA,302,32,43,43,1898796,925332,393359
KS,Kansas,2937880,7,2022,51,4217,NA,321,19,28,28,1899869,927062,402629
KS,Kansas,2937880,7,2022,52,2709,NA,311,27,35,35,1900814,928605,410652
KS,Kansas,2937880,7,2023,1,2842,NA,287,33,45,45,1901859,930079,418062
KS,Kansas,2937880,7,2023,2,2335,NA,210,19,29,29,1902847,931494,425563
KS,Kansas,2937880,7,2023,3,1938,NA,206,17,20,20,1903554,932437,430108
KS,Kansas,2937880,7,2023,4,2151,NA,191,20,29,29,1904205,933302,434171
KS,Kansas,2937880,7,2023,5,2162,NA,194,NA,13,13,1904778,934007,437286
KS,Kansas,2937880,7,2023,6,1963,NA,240,NA,17,17,1905252,934680,440064
KS,Kansas,2937880,7,2023,7,2057,NA,235,NA,15,15,1905763,935265,442299
KS,Kansas,2937880,7,2023,8,1975,NA,208,13,18,18,1906256,935827,444451
KS,Kansas,2937880,7,2023,9,1942,NA,252,18,21,21,1906728,936316,446599
KS,Kansas,2937880,7,2023,10,1747,NA,204,24,30,30,1907186,936794,448511
KS,Kansas,2937880,7,2023,11,1368,NA,183,12,18,18,1907521,937219,450086
KS,Kansas,2937880,7,2023,12,1289,NA,192,15,22,22,1907943,937618,451655
KS,Kansas,2937880,7,2023,13,1219,NA,147,NA,NA,NA,1908305,938014,453108
KS,Kansas,2937880,7,2023,14,1006,NA,111,10,16,16,1908666,938398,454575
KS,Kansas,2937880,7,2023,15,902,NA,130,NA,NA,NA,1908984,938776,455970
KS,Kansas,2937880,7,2023,16,728,NA,81,NA,13,13,1909306,939115,457554
KS,Kansas,2937880,7,2023,17,572,NA,69,NA,NA,NA,1909602,939573,460063
KS,Kansas,2937880,7,2023,18,485,NA,70,NA,14,14,1909870,939954,462637
KS,Kansas,2937880,7,2023,19,486,NA,77,NA,NA,NA,1909898,939974,462733
KS,Kansas,2937880,7,2023,20,NA,NA,51,0,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,21,NA,NA,35,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,22,NA,NA,40,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,23,NA,NA,43,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,24,NA,NA,25,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,25,NA,NA,19,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,26,NA,NA,34,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,27,NA,NA,27,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,28,NA,NA,41,0,0,0,NA,NA,NA
KS,Kansas,2937880,7,2023,29,NA,NA,24,0,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,30,NA,NA,39,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,31,NA,NA,51,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,32,NA,NA,51,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,33,NA,NA,57,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,34,NA,NA,99,NA,NA,NA,NA,NA,NA
KS,Kansas,2937880,7,2023,35,NA,NA,108,NA,NA,NA,NA,NA,NA
KY,Kentucky,4505836,4,2020,4,0,NA,NA,0,0,0,NA,NA,NA
KY,Kentucky,4505836,4,2020,5,0,NA,NA,0,0,0,NA,NA,NA
KY,Kentucky,4505836,4,2020,6,0,NA,NA,0,0,0,NA,NA,NA
KY,Kentucky,4505836,4,2020,7,0,NA,NA,0,0,0,NA,NA,NA
KY,Kentucky,4505836,4,2020,8,0,NA,NA,0,0,0,NA,NA,NA
KY,Kentucky,4505836,4,2020,9,0,NA,NA,0,0,0,NA,NA,NA
KY,Kentucky,4505836,4,2020,10,0,NA,NA,0,0,0,NA,NA,NA
KY,Kentucky,4505836,4,2020,11,8,14,NA,0,0,0,NA,NA,NA
KY,Kentucky,4505836,4,2020,12,20,155,NA,NA,NA,NA,NA,NA,NA
KY,Kentucky,4505836,4,2020,13,166,1571,NA,NA,NA,NA,NA,NA,NA
KY,Kentucky,4505836,4,2020,14,427,5541,NA,47,47,47,NA,NA,NA
KY,Kentucky,4505836,4,2020,15,528,16663,NA,53,53,53,NA,NA,NA
KY,Kentucky,4505836,4,2020,16,1071,24567,NA,57,59,59,NA,NA,NA
KY,Kentucky,4505836,4,2020,17,1153,32225,NA,63,67,67,NA,NA,NA
KY,Kentucky,4505836,4,2020,18,1149,46558,NA,48,49,49,NA,NA,NA
KY,Kentucky,4505836,4,2020,19,1411,57648,NA,62,63,63,NA,NA,NA
KY,Kentucky,4505836,4,2020,20,918,86900,NA,48,51,51,NA,NA,NA
KY,Kentucky,4505836,4,2020,21,1321,129405,NA,46,49,49,NA,NA,NA
KY,Kentucky,4505836,4,2020,22,901,169736,NA,39,44,44,NA,NA,NA
KY,Kentucky,4505836,4,2020,23,1336,213586,NA,38,39,39,NA,NA,NA
KY,Kentucky,4505836,4,2020,24,1469,248806,NA,41,43,43,NA,NA,NA
KY,Kentucky,4505836,4,2020,25,1113,294265,NA,24,26,26,NA,NA,NA
KY,Kentucky,4505836,4,2020,26,1372,316784,NA,33,37,37,NA,NA,NA
KY,Kentucky,4505836,4,2020,27,1480,357928,NA,27,36,36,NA,NA,NA
KY,Kentucky,4505836,4,2020,28,2077,395052,NA,33,36,36,NA,NA,NA
KY,Kentucky,4505836,4,2020,29,2759,437088,NA,32,38,38,NA,NA,NA
KY,Kentucky,4505836,4,2020,30,3863,491658,NA,43,49,49,NA,NA,NA
KY,Kentucky,4505836,4,2020,31,4181,540209,NA,45,47,47,NA,NA,NA
KY,Kentucky,4505836,4,2020,32,4005,594873,1118,49,54,54,NA,NA,NA
KY,Kentucky,4505836,4,2020,33,4218,646187,1571,55,64,64,NA,NA,NA
KY,Kentucky,4505836,4,2020,34,3981,709163,1301,70,77,77,NA,NA,NA
